,product_name,product_index,product_type,median_rates,mean_rates
1051,OnePlus 6 6GB+64GB 亮瓷黑色 平行進口 中國版,H6588001_S_OP6_6_64_MirBlk,smartphone,0.0,0.0
1052,E3 Power 智能電話,H0775019_S_L26,smartphone,0.0,0.0
1053,"Moto C plus 5""  XT1721 2+16G 智能電話 (白)",H0775019_S_L11,smartphone,0.0,0.0
1054,iPhone 6 更換顯示屏 - 上門服務（不能正常顯示）,H6482001_S_67,smartphone,0.0,0.0
1055,Y95 4+64GB 全新水滴屏-黑色（香港行貨）,H5912001_S_VI0001,smartphone,0.0,0.0
1056,Y95 4+64GB 全新水滴屏-紅色（香港行貨）,H5912001_S_VI0002,smartphone,0.0,0.0
1057,iPhone 8 更換顯示屏 - 上門服務（能正常顯示）,H6482001_S_198,smartphone,0.0,0.0
1058,V9 智能電話(4+64)金色(香港行貨),H6691001_S_TL000478,smartphone,0.0,0.0
1059,Y85 智能電話-黑色(香港行貨),H6691001_S_TL000601,smartphone,0.0,0.0
1060,iPhone XS 256GB-銀（香港行貨）,H5912001_S_AP0022-sr,smartphone,0.0,0.0
1061,iPhone X 上門更換電池服務(包電池),H6482001_S_257,smartphone,0.0,0.0
1062,iPhone 8 Plus 上門更換電池服務(包電池),H6482001_S_237,smartphone,0.0,0.0
1063,M8 64GB（紅色）（香港行貨）,H5912001_S_ME0004_ed,smartphone,0.0,0.0
1064,V11 (原裝行貨) 水滴屏手機 (6GB RAM+128GB ROM),H5937001_S_1804BB,smartphone,0.0,0.0
1065,6.22吋 4G-LTE 智能手機 - Y95 (4+64GB) (極光紅) (原裝行貨),H0972006_S_vivo_Y95_Red,smartphone,0.0,0.0
1066,Huawei P30 全屏高清玻璃保護貼 - 黑,H5302003_S_L38GL26018,smartphone,0.0,0.0
1067,iPhone Xs Presidio Sport - Black / Gunmetal Grey,H5892002_S_117133-6683,smartphone,0.0,0.0
1068,AM160 Wireless Multi-Room Stereo Amplifier,H0972006_S_AM160,smartphone,0.0,0.0
1069,"Presidio Clear + Print iPhone 8, iPhone 7, iPhone 6s & iPhone 6 Case",H5892002_S_848709047205,smartphone,0.0,0.0
1070,X9S 4+64GB-黑（平行進口）,H5912001_S_VI0013-bk,smartphone,0.0,0.0
1071,X20 4+64GB-粉（平行進口）,H5912001_S_VI0014,smartphone,0.0,0.0
1072,"C9 Pro 3G ram / 32G rom  , 5.5"" 智能手機 (金色)",S2229001_S_MZC9PROGD,smartphone,0.0,0.0
1073,LunaR-Nylon watch - Grey,H5688002_S_DG108700005,smartphone,0.0,0.0
1074,iPhone XS / X Presidio METALLIC Case,H5892002_S_117134-6600,smartphone,0.0,0.0
1075,香港行貨(陶瓷白)GALAXY S10+ G9750 8GB RAM 512GB ROM,H7007001_S_SAMG9750512H01WH01,smartphone,0.0,0.0
1076,4G-LTE 智能手機 - Honor 10 (黑色),H7019001_S_Honor_10_Black,smartphone,0.0,0.0
1077,香港行貨(藍色)GALAXY A70 A7050 8GB RAM 128GB ROM,H7007001_S_SAMA70508H01BU01,smartphone,0.0,0.0
1078,LunaR-Leather Watch (Genuine distressed)  - Walnut Brown,H5688002_S_DG108700006,smartphone,0.0,0.0
1079,紅米 K20 Pro 6GB+128GB 藍色 平行進口 中國版,H6588001_S_Redmi_K20Pro_6_128_Blue_cn,smartphone,0.0,0.0
1080,紅米 K20 Pro 8GB+128GB 藍色 平行進口 中國版,H6588001_S_Redmi_K20Pro_8_128_Blue_cn,smartphone,0.0,0.0
1081,Xperia 10 4GB+64GB 黑色 香港行貨,H6588001_S_Sony_Xperia10_Black,smartphone,0.0,0.0
1082,OnePlus 6 8GB+128GB 午夜黑色 平行進口 中國版,H6588001_S_OP6_8_128_MidBlk,smartphone,0.0,0.0
1083,PIXEL XL 32GB（黑色）（平行進口）,H5912001_S_GE0003_bk,smartphone,0.0,0.0
1084,Moto Z2 Play XT1710-09 64G 智能電話,H0775019_S_L07,smartphone,0.0,0.0
1085,Moto E4Plus XT1770 3+32G 智能電話 (金),H0775019_S_L08,smartphone,0.0,0.0
1086,iPhone 5 更換顯示屏 - 上門服務（不能正常顯示）,H6482001_S_261,smartphone,0.0,0.0
1087,iPhone 6S Plus 更換顯示屏 - 上門服務（不能正常顯示）,H6482001_S_133,smartphone,0.0,0.0
1088,iPhone 8 更換顯示屏 - 上門服務（不能正常顯示）,H6482001_S_199,smartphone,0.0,0.0
1089,MOTO G5 PLUS 32GB (XT1685) - L.GRAY(4+32GB),S1076001_S_AP3819AC3X3,smartphone,0.0,0.0
1090,Y85 智能電話-紅色(香港行貨),H6691001_S_TL000578,smartphone,0.0,0.0
1091,Iphone X/Xs/11 pro 手遊專用 霧面防眩光 9H鋼化玻璃保護貼(附贈 DIY 工具包),H5087001_S_hoda9815,smartphone,0.0,0.0
1092,智能手機 K5 Play 藍色,H0775001_S_K5_Play_bu,smartphone,0.0,0.0
1093,iPhone 7 更換顯示屏 - 上門服務（能正常顯示）,H6482001_S_154,smartphone,0.0,0.0
1094,NU4，Sony鏡頭，3000mAh電池，一年保養！,H0778001_S_NU4,smartphone,0.0,0.0
1095,GameSir Z1 PUBG MOBILE 食雞神器 For iOS / Android 單手機械鍵盤 凱華青軸,H6201001_S_GameSirZ1c,smartphone,0.0,0.0
1096,6.39吋 4G-LTE 智能手機 - V15 Pro (6+128GB) (水晶藍) (原裝行貨),H0972006_S_vivo_V15_Pro_Blue,smartphone,0.0,0.0
1097,iPhone Xs Presidio Sport - Jet Ski Teal / Dolphin Grey / Black,H5892002_S_117133-7566,smartphone,0.0,0.0
1098,6.39吋 4G-LTE 智能手機 - V15 Pro (6+128GB) (珊瑚紅) (原裝行貨),H0972006_S_vivo_V15_Pro_Red,smartphone,0.0,0.0
1099,X27 8+128GB-藍（香港行貨）,H5912001_S_VI0015,smartphone,0.0,0.0
1100,"Note9 4GB Ram / 128GB Rom , 6.2"" 智能電話 (黑色)",S2229001_S_MZN9128BK,smartphone,0.0,0.0
1101,香港行貨(棱鏡白)GALAXY S10+ G9750 8GB RAM 128GB ROM,H7007001_S_SAMG9750H01WH01,smartphone,0.0,0.0
1102,4G-LTE 智能手機 - Enjoy MAX (黑色),H7019001_S_Enjoy_MAX_Black,smartphone,0.0,0.0
1103,Sony Xperia 1 J9110 6gb + 128gb White 平行進口,H5982001_S_sonyj9110white,smartphone,0.0,0.0
1104,"贈送黑色錶帶優惠裝- 智能手錶手環多色錶帶健康監察關愛家人來電提示顯示WhatsApp,微信WeChat, Facebook信息 (陳列品) - 紅色",S2069001_S_q9balckred,smartphone,0.0,0.0
1105,紅米 K20 Pro 6GB+128GB 紅色 平行進口 中國版,H6588001_S_Redmi_K20Pro_6_128_Red_cn,smartphone,0.0,0.0
1106,紅米 K20 Pro 8GB+128GB 黑色 平行進口 中國版,H6588001_S_Redmi_K20Pro_8_128_Black_cn,smartphone,0.0,0.0
1107,Reno 10X 8GB+256GB 薄霧粉色 平行進口 中國版,H6588001_S_Oppo_Reno_10X_8GB_Pink,smartphone,0.0,0.0
1108,iPhone X 更換顯示屏 - 上門服務（不能正常顯示）,H6482001_S_242,smartphone,0.0,0.0
1109,V11 智能電話-紫藍色(香港行貨),H6691001_S_TL000609,smartphone,0.0,0.0
1110,Y95智能電話-星空黑(香港行貨),H6691001_S_TL000649,smartphone,0.0,0.0
1111,Y95 智能電話-極光紅(香港行貨),H6691001_S_TL000652,smartphone,0.0,0.0
1112,V11 智能電話-黑藍色(香港行貨),H6691001_S_TL000623,smartphone,0.0,0.0
1113,iPhone Xs Presidio Sport - Vintage Purple / Pitaya Pink / Cattleya Pink,H5892002_S_117071-7576,smartphone,0.0,0.0
1114,"K8  5.2"" XT1902-1 3+32G 智能電話(黑)",H0775019_S_L01,smartphone,0.0,0.0
1115,"K8  5.2"" XT1902-1 3+32G 智能電話(金)",H0775019_S_L02,smartphone,0.0,0.0
1116,Moto E4Plus XT1770 3+32G 智能電話 (灰),H0775019_S_L09,smartphone,0.0,0.0
1117,"Moto C plus 5""  XT1721 2+16G 智能電話(黑)",H0775019_S_L10,smartphone,0.0,0.0
1118,"iPhone 11, 128GB - 黑色 #HK行貨",G5031001_S_IP11_128GB_MWN72,smartphone,0.0,0.0
1119,Galaxy Note10 (N9700) 幻黑,H0762001_S_galaxy-note10-n9700-bk-800270614,smartphone,0.0,0.0
1120,Galaxy Note10 (N9700) 幻光,H0762001_S_galaxy-note10-n9700-gl-800270615,smartphone,0.0,0.0
1121,Galaxy Note10 (N9700) 幻白,H0762001_S_galaxy-note10-n9700-wh-800270616,smartphone,0.0,0.0
1122,Galaxy Note10+ 12GB+256GB (N9750) 幻黑,H0762001_S_galaxy-note10-plus-256-n9750-bk-800270617,smartphone,0.0,0.0
1123,Galaxy Note10+ 12GB+256GB (N9750) 幻白,H0762001_S_galaxy-note10-plus-256-n9750-wh-800270619,smartphone,0.0,0.0
1124,"C9 Pro 3G ram / 32G rom  , 5.5"" 智能手機 (黑色)",S2229001_S_MZC9PROBK,smartphone,0.0,0.0
1125,OnePlus 7 12GB+256GB 灰色（平行進口）,H5300001_S_AOEGM190012-256GBGY,smartphone,0.0,0.0
1126,Galaxy A70 SM-A705 雙卡雙待 8+128GB 智能手機-藍 (香港行貨),H5912001_S_SAM0051-be,smartphone,0.0,0.0
1127,香港行貨(魅光白)GALAXY A80 A8050 8GB RAM 128GB ROM,H7007001_S_SAMA8050H01WH01,smartphone,0.0,0.0
1128,Sony Xperia 1 J9110 6gb + 128gb Black 平行進口,H5982001_S_sonyj9110black,smartphone,0.0,0.0
1129,P30 8GB+128GB（香港行貨）極光色,H5300001_S_AHUELE-L298-128GBA1,smartphone,0.0,0.0
1130,P30 8GB+128GB（香港行貨）天空之境,H5300001_S_AHUELE-L298-128GBBC1,smartphone,0.0,0.0
1131,P30 8GB+128GB（香港行貨）黑色,H5300001_S_AHUELE-L298-128GBBK1,smartphone,0.0,0.0
1132,紅米 Note7 4GB+128GB 藍色 香港行貨,H6588001_S_Xiaomi_Redmi_Note7_4_128_Blue_HK,smartphone,0.0,0.0
1133,Nova 5T 8GB+128GB 亮黑色 香港行貨,H6588001_S_Huawei_Nova5T_Black,smartphone,0.0,0.0
1134,Nova 5T 8GB+128GB 蘇音藍色 香港行貨,H6588001_S_Huawei_Nova5T_Blue,smartphone,0.0,0.0
1135,Nova 5T 8GB+128GB 仲夏紫色 香港行貨,H6588001_S_Huawei_Nova5T_Purple,smartphone,0.0,0.0
1136,Xperia 5 6GB+128GB 黑色 香港行貨,H6588001_S_Sony_Xperia_5_Black,smartphone,0.0,0.0
1137,Xperia 5 6GB+128GB 藍色 香港行貨,H6588001_S_Sony_Xperia_5_Blue,smartphone,0.0,0.0
1138,Xperia 5 6GB+128GB 紅色 香港行貨,H6588001_S_Sony_Xperia_5_Red,smartphone,0.0,0.0
1139,Xperia 5 6GB+128GB 灰色 香港行貨,H6588001_S_Sony_Xperia_5_Gray,smartphone,0.0,0.0
1140,Galaxy A20s 4GB+64GB 黑色 香港行貨,H6588001_S_Samsung_A20s_Black,smartphone,0.0,0.0
1141,Galaxy A20s 4GB+64GB 藍色 香港行貨,H6588001_S_Samsung_A20s_Blue,smartphone,0.0,0.0
1142,Galaxy A50s 6GB+128GB 稜鏡黑色 香港行貨,H6588001_S_Samsung_A50s_Black,smartphone,0.0,0.0
1143,Galaxy A50s 6GB+128GB 稜鏡紫色 香港行貨,H6588001_S_Samsung_A50s_Purple,smartphone,0.0,0.0
1144,Reno 10X 6GB+128GB 霧海綠色 平行進口 中國版,H6588001_S_Oppo_Reno_10X_6GB_Green,smartphone,0.0,0.0
1145,Reno 10X 6GB+128GB 薄霧粉色 平行進口 中國版,H6588001_S_Oppo_Reno_10X_6GB_Pink,smartphone,0.0,0.0
1146,Galaxy M10 3GB+32GB 黑色（平行進口）,H5300001_S_ASAM105F-DS3-32GBBK,smartphone,0.0,0.0
1147,定位智能電話（連24個月手機月費服務）,S6048001_S_ibao004_black,smartphone,0.0,0.0
1148,香港行貨(黑色)800 TOUGH 三防手機,H7007001_S_NOK800H01BK01,smartphone,0.0,0.0
1149,800 Tough 三防長待機手機【香港行貨】,H5170001_S_C000618-BK,smartphone,0.0,0.0
1150,香港行貨(亮黑色)NOVA 5T 8GB RAM 128GB ROM,H7007001_S_HUANOVA5TH01BK01,smartphone,0.0,0.0
1151,香港行貨(蘇音藍)NOVA 5T 8GB RAM 128GB ROM,H7007001_S_HUANOVA5TH01BU01,smartphone,0.0,0.0
1152,香港行貨(仲夏紫)NOVA 5T 8GB RAM 128GB ROM,H7007001_S_HUANOVA5TH01PU01,smartphone,0.0,0.0
1153,"iPhone 6S - 64GB, 二手9成新 (100%正常運作)(平行進口)",H6725001_S_i6S_R_64_3A_U,smartphone,0.0,0.0
1154,Nokia 2720 Flip Black  平行進口,H5982001_S_nokia2720black,smartphone,0.0,0.0
1155,香港行貨(海洋藍)Y91C 2GB RAM 32GB ROM ,H7007001_S_VIVY91CH01BU01,smartphone,0.0,0.0
1156,香港行貨(典雅黑)Y91C 2GB RAM 32GB ROM ,H7007001_S_VIVY91CH01BK01,smartphone,0.0,0.0
1157,紅米 Note 7 6GB+64GB 全網版 藍色（平行進口）,H5300001_S_AXMM1901F7E6-64GBB,smartphone,0.0,0.0
1158,iTap 2 Magnetic Wireless charging Air Vent Mount 磁吸車載手機支架 (出風口型),H5505001_S_HLCRIO138,smartphone,0.0,0.0
1159,黑鯊遊戲手機 2 Pro DLT-H0 (8GB+128GB) 暗影黑,H0762001_S_black-shark-2-pro-dlt-h0-8-128-bk-859270005,smartphone,0.0,0.0
1160,黑鯊遊戲手機 2 Pro DLT-H0 (12GB+256GB) 暗影黑,H0762001_S_black-shark-2-pro-dlt-h0-12-256-bk-859270007,smartphone,0.0,0.0
1161,黑鯊遊戲手機 2 Pro DLT-H0 (8GB+128GB) 冰魄灰,H0762001_S_black-shark-2-pro-dlt-h0-8-128-gy-859270006,smartphone,0.0,0.0
1162,黑鯊遊戲手機 2 Pro DLT-H0 (12GB+256GB) 冰魄灰,H0762001_S_black-shark-2-pro-dlt-h0-12-256-gy-859270008,smartphone,0.0,0.0
1163,Nokia 800 Tough Black 三防手機 平行進口,H5982001_S_nokia800toughblack,smartphone,0.0,0.0
1164,香港行貨(黑色)GALAXY A20S A2070 4GB RAM 64GB ROM,H7007001_S_SAMA20SH01BK01,smartphone,0.0,0.0
1165,香港行貨(藍色)GALAXY A20S A2070 4GB RAM 64GB ROM,H7007001_S_SAMA20SH01BU01,smartphone,0.0,0.0
1166,香港行貨(黑色)GALAXY A50S A5070 6GB RAM 128GB ROM,H7007001_S_SAMA50SH01BK01,smartphone,0.0,0.0
1167,香港行貨(紫色)GALAXY A50S A5070 6GB RAM 128GB ROM,H7007001_S_SAMA50SH01PU01,smartphone,0.0,0.0
1168,長焦專業鏡頭 +  iPhone XsMAX 手機殼套裝 (Shiftcam 2.0),H0710001_S_SC20CASEXSM_TELE,smartphone,0.0,0.0
1169,定位智能電話（淨機）,S6048001_S_ibao003_black,smartphone,0.0,0.0
1170,史立莎AirPods 耳機專用防摔保護套 淺灰色,H7040001_S_HTAIRDOG1,smartphone,0.0,0.0
1171,iQOO Pro - 電競手機 S855 Plus / 12GB RAM / 128GB ROM / 4500mAh超長續航 (勒芒藍),H0972006_S_iQOO_Pro,smartphone,0.0,0.0
1172,5.5吋智能手機 - Moto E4Plus (3+32GB) (灰色) (原廠行貨),H0972006_S_Moto_E4Plus,smartphone,0.0,0.0
1173,6.4吋智能手機 - Honor View 20 (6+128GB) (幻夜黑) (原廠行貨),H0972006_S_Honor_View_20_128GB_Black,smartphone,0.0,0.0
1174,6.4吋智能手機 - Honor View 20 (6+128GB) (幻影藍) (原廠行貨),H0972006_S_Honor_View_20_128GB_Blue,smartphone,0.0,0.0
1175,6.4吋智能手機 - Honor View 20 (8+256GB) (幻影藍) (原廠行貨),H0972006_S_Honor_View_20_256GB_Blue,smartphone,0.0,0.0
1176,Note 8 - 6.0 英寸全面屏 | 64GB ROM  | Dual PD 全像素雙核對焦 |人臉指紋雙解鎖,H0972006_S_note8,smartphone,0.0,0.0
1177,"C9 Pro - 5.45"" | 32GB ROM | 人臉識別解鎖 | 輕薄智能手機 (金色)",H0972006_S_c9pro_gd,smartphone,0.0,0.0
1178,5.5吋智能手機 - Moto E4Plus (3+32GB) (金色) (原廠行貨),H0972006_S_Moto_E4Plus_Gold,smartphone,0.0,0.0
1179,智能手機 - Galaxy C5 (4+32GB) (金色),H0972006_S_Galaxy_C5_Gold,smartphone,0.0,0.0
1180,智能手機 - Galaxy C5 (4+32GB) (粉紅色),H0972006_S_Galaxy_C5_Pink,smartphone,0.0,0.0
1181,智能手機 - Galaxy A6S (6+64GB) (花仙紫),H0972006_S_Galaxy_A6S_Purple,smartphone,0.0,0.0
1182,智能手機 - Redmi 8A (國際版) (2+32GB) (黑色),H0972006_S_Redmi_8A_Black,smartphone,0.0,0.0
1183,智能手機 - Redmi 8A (國際版) (2+32GB) (藍色),H0972006_S_Redmi_8A_Blue,smartphone,0.0,0.0
1184,iPhone Xs Presidio Sport - Heartrate Red / Sidewalk Grey / Black,H5892002_S_117133-6685,smartphone,0.0,0.0
1185,Presidio Pro iPhone 11 Pro Max Case - 天藍色,H5892002_S_130025-8528,smartphone,0.0,0.0
1186,Presidio Pro iPhone 11 Pro Max Case - 磨砂黑,H5892002_S_130025-1050,smartphone,0.0,0.0
1187,Presidio Grip iPhone 11 Pro Case,H5892002_S_129892-1050,smartphone,0.0,0.0
1188,Presidio Grip iPhone 11 Pro Max Case,H5892002_S_130026-1050,smartphone,0.0,0.0
1189,Presidio Grip iPhone 11 Case,H5892002_S_129909-1050,smartphone,0.0,0.0
1190,iPhone 11 Pro Max 6.5 inch 柔石微重 軍規防摔 保護殼 (藍),H5087001_S_hoda4894,smartphone,0.0,0.0
1191,iPhone 11 Pro Max 6.5 inch 柔石微重 軍規防摔 保護殼 (霧),H5087001_S_hoda4863,smartphone,0.0,0.0
1192,iPhone 11 Pro 5.8 inch 柔石微重 軍規防摔 保護殼 (黑),H5087001_S_hoda4801,smartphone,0.0,0.0
1193,iPhone 11 Pro 5.8 inch 柔石微重 軍規防摔 保護殼 (藍),H5087001_S_hoda4818,smartphone,0.0,0.0
1194,iPhone 11 Pro 5.8 inch 柔石微重 軍規防摔 保護殼 (霧),H5087001_S_hoda4788,smartphone,0.0,0.0
1195,iPhone 11 6.1 inch 柔石微重 軍規防摔 保護殼 (黑),H5087001_S_hoda4849,smartphone,0.0,0.0
1196,iPhone 11 6.1 inch 柔石微重 軍規防摔 保護殼 (霧),H5087001_S_hoda4825,smartphone,0.0,0.0
1197,美國康寧授權 iPhone 11 Pro Max / Xs Max 6.5 inch 2.5D 隱形滿版玻璃保護貼(AGBC),H5087001_S_hoda4450,smartphone,0.0,0.0
1198,美國康寧授權 iPhone 11 Pro / X / Xs 5.8 inch 2.5D 隱形滿版玻璃保護貼(AGBC),H5087001_S_hoda4436,smartphone,0.0,0.0
1199,美國康寧授權 iPhone 11 Pro / X / Xs 5.8 inch 3D隱形滿版玻璃保護貼(AGBC),H5087001_S_hoda4467,smartphone,0.0,0.0
1200,美國康寧授權 iPhone 11 / XR 5.8 inch 3D隱形滿版玻璃保護貼(AGBC),H5087001_S_hoda4474,smartphone,0.0,0.0
1201,Huawei Nova 5 柔石微重 軍規防摔 保護殼 (黑),H5087001_S_hoda4696,smartphone,0.0,0.0
1202,Huawei Nova 5 柔石微重 軍規防摔 保護殼 (藍),H5087001_S_hoda4719,smartphone,0.0,0.0
1203,Huawei Nova 5 柔石微重 軍規防摔 保護殼 (霧透白),H5087001_S_hoda4702,smartphone,0.0,0.0
1204,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 叢林系列 狐狸熊大 (case9278),H5087001_S_case9278,smartphone,0.0,0.0
1205,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 叢林系列 松鼠熊大 (case9261),H5087001_S_case9261,smartphone,0.0,0.0
1206,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 叢林系列 刺蝟熊大 (case9285),H5087001_S_case9285,smartphone,0.0,0.0
1207,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 叢林系列 長頸鹿熊大 (case9254),H5087001_S_case9254,smartphone,0.0,0.0
1208,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 叢林系列 恐龍熊大 (case9230),H5087001_S_case9230,smartphone,0.0,0.0
1209,iPhone 11 Pro 5.8 inch Line Friends 空壓氣墊保護軟殼 叢林系列 小豬熊大 (case9247),H5087001_S_case9247,smartphone,0.0,0.0
1210,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 叢林系列 狐狸熊大 (case9391),H5087001_S_case9391,smartphone,0.0,0.0
1211,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 叢林系列 松鼠熊大 (case9384),H5087001_S_case9384,smartphone,0.0,0.0
1212,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 叢林系列 刺蝟熊大 (hoda9407),H5087001_S_hoda9407,smartphone,0.0,0.0
1213,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 叢林系列 剌蝟熊大 (case9407),H5087001_S_case9407,smartphone,0.0,0.0
1214,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 叢林系列 長頸鹿熊大 (case9377),H5087001_S_case9377,smartphone,0.0,0.0
1215,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 叢林系列 恐龍熊大 (case9353),H5087001_S_case9353,smartphone,0.0,0.0
1216,iPhone 11 Pro Max 6.5 inch Line Friends 空壓氣墊保護軟殼 叢林系列 小豬熊大 (case9360),H5087001_S_case9360,smartphone,0.0,0.0
1217,Samsung Galaxy Note 10+ / Note 10 Plus 6.8 inch 柔石 微重軍規防摔保護殼 (hoda4535) 黑色,H5087001_S_hoda4535,smartphone,0.0,0.0
1218,Samsung Galaxy Note 10+ / Note 10 Plus 6.8 inch 柔石 微重軍規防摔保護殼 (hoda4559) 霧透白,H5087001_S_hoda4559,smartphone,0.0,0.0
1219,Samsung Galaxy Note 10+ / Note 10 Plus 6.8 inch 柔石 微重軍規防摔保護殼 (hoda4542) 藍色,H5087001_S_hoda4542,smartphone,0.0,0.0
1220,iphone 11 Pro Max 防撞耐震減重設計 背蓋式保護殼(DPT19C01TOY) 反斗奇兵 4,H5087001_S_DPT19C01TOY,smartphone,0.0,0.0
1221,iphone 11 Pro Max 防撞耐震減重設計 背蓋式保護殼(DPT19C02TOY) 反斗奇兵 4,H5087001_S_DPT19C02TOY,smartphone,0.0,0.0
1222,iphone 11 Pro Max 防撞耐震減重設計 背蓋式保護殼(DPT19C03TOY) 反斗奇兵,H5087001_S_DPT19C03TOY,smartphone,0.0,0.0
1223,iphone 11 Pro Max 防撞耐震減重設計 背蓋式保護殼 (DPT19C07MOI) Monsters,H5087001_S_DPT19C07MOI,smartphone,0.0,0.0
1224,iphone 11 防撞耐震減重設計 背蓋式保護殼 (DPT19B01TOY) 反斗奇兵 4,H5087001_S_DPT19B01TOY,smartphone,0.0,0.0
1225,iphone 11 防撞耐震減重設計 背蓋式保護殼 (DPT19B02TOY) 反斗奇兵 4,H5087001_S_DPT19B02TOY,smartphone,0.0,0.0
1226,iphone 11 防撞耐震減重設計 背蓋式保護殼 (DPT19B03TOY) 反斗奇兵 4,H5087001_S_DPT19B03TOY,smartphone,0.0,0.0
1227,iphone 11 防撞耐震減重設計 背蓋式保護殼 (DPT19B04TOY) 反斗奇兵 4,H5087001_S_DPT19B04TOY,smartphone,0.0,0.0
1228,iphone 11 防撞耐震減重設計 插卡背蓋式保護殼 (DPT19B07MOI) Monsters,H5087001_S_DPT19B07MOI,smartphone,0.0,0.0
1229,iphone 11 防撞耐震減重設計 插卡背蓋式保護殼 (DPT19B08MOU) Monsters,H5087001_S_DPT19B08MOU,smartphone,0.0,0.0
1230,iphone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 (DPT19A02TOY) Toy Story 4,H5087001_S_DPT19A02TOY,smartphone,0.0,0.0
1231,iphone 11 Pro 5.8 inch 防撞耐震減重設計 背蓋式保護殼 (DPT19A03TOY) Toy Story 4,H5087001_S_DPT19A03TOY,smartphone,0.0,0.0
1232,iphone 11 Pro 5.8 inch 防撞耐震減重設計 插卡背蓋式保護殼 (DPT19A07MOI) Monsters,H5087001_S_DPT19A07MOI,smartphone,0.0,0.0
1233,iphone 11 Pro 5.8 inch 防撞耐震減重設計 插卡背蓋式保護殼 (DPT19A08MOU) Monsters,H5087001_S_DPT19A08MOU,smartphone,0.0,0.0
1234,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 黑(DGT19C01MKY),H5087001_S_DGT19C01MKY,smartphone,0.0,0.0
1235,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇米妮 白(DGT19C02MKY),H5087001_S_DGT19C02MKY,smartphone,0.0,0.0
1236,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 彩(DGT19C03MKY),H5087001_S_DGT19C03MKY,smartphone,0.0,0.0
1237,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米妮 白(DGT19C04MKY),H5087001_S_DGT19C04MNE,smartphone,0.0,0.0
1238,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚(DGT19C05ARL),H5087001_S_DGT19C05ARL,smartphone,0.0,0.0
1239,iPhone 11 Pro Max 6.5 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 茉莉(DGT19C06JSM),H5087001_S_DGT19C06JSM,smartphone,0.0,0.0
1240,iPhone 11 Pro Max 6.5 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚(DGT19C07ARL),H5087001_S_DGT19C07ARL,smartphone,0.0,0.0
1241,iPhone 11 Pro Max 6.5 inch 水印效果9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 長髮公主(DGT19C08RPZ),H5087001_S_DGT19C08RPZ,smartphone,0.0,0.0
1242,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 黑( DGT19A01MKY),H5087001_S_DGT19A01MKY,smartphone,0.0,0.0
1243,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇米妮 ( DGT19A02MKY),H5087001_S_DGT19A02MKY,smartphone,0.0,0.0
1244,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米奇 彩 ( DGT19A03MKY),H5087001_S_DGT19A03MKY,smartphone,0.0,0.0
1245,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 米妮 ( DGT19A04MNE),H5087001_S_DGT19A04MNE,smartphone,0.0,0.0
1246,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 美人魚 ( DGT19A05ARL),H5087001_S_DGT19A05ARL,smartphone,0.0,0.0
1247,iPhone 11 Pro 5.8 inch 9H鋼化玻璃 四角氣墊 背蓋式防撞耐震手機殼 茉莉 ( DGT19A06JSM),H5087001_S_DGT19A06JSM,smartphone,0.0,0.0
